"Date","Production Total [MWh]","Hydro [MWh]","Nuclear [MWh]","Solar [MWh]","Thermal [MWh]","Wind Onshore [MWh]","Other [MWh]","Consumption Total [MWh]","Metered [MWh]","Profiled [MWh]","Price","temperature_2m (°C)","cloud_cover (%)","wind_speed_100m (km/h)","gas pr","oil pr"
"2020-07-07",179582.883062,15837.82191,127687.4,1884.69219,4163.820148,29918.475565,90.673249,174880.969611,122573.032598,52307.937013,1.6112499999999998,14.440277777777776,45.326388888888886,24.57291666666667,15.7,379.62
"2020-07-08",172186.981051,20092.43528,130552.2,1576.908105,4975.451569,14858.174091,131.812006,178412.717183,124356.178618,54056.538565,9.402916666666664,11.681944444444444,59.86805555555555,14.36944444444444,15.7,379.62
"2020-07-09",167421.071997,20644.644008,130503.2,2061.441483,5133.820682,9033.292181,44.673643,174222.610807,122422.138456,51800.472351,15.374583333333332,14.009722222222223,28.888888888888893,16.005555555555553,15.7,379.62
"2020-07-10",163058.211652,22253.335732,130050.5,1543.136486,5453.610049,3720.436164,37.193221,168553.497181,116819.674582,51733.822599,15.295416666666664,13.877083333333333,71.71527777777777,9.989583333333332,15.7,379.62
"2020-07-11",164351.239996,16983.130733,129014.9,1784.798698,5177.409957,11350.452408,40.5482,152083.853821,101156.205063,50927.648758,15.049166666666668,14.04722222222222,82.25,16.513194444444448,15.7,379.62
"2020-07-12",174109.433077,18828.943858,129942,2035.420294,5613.19601,17638.704857,51.168058,149631.124878,99182.497095,50448.627783,9.994166666666667,14.138194444444444,51.22222222222222,14.878472222222221,15.7,379.62
"2020-07-13",170509.212469,21136.662544,129869.9,1849.9796,5794.52991,11694.262185,163.87823,160485.554922,110402.061177,50083.493745,10.785833333333334,14.391666666666664,52.631944444444436,13.936805555555555,15.7,379.62
"2020-07-14",168783.706355,24534.311164,129702.6,860.288794,6049.575871,7493.161154,143.769372,160105.397144,108976.513375,51128.883769,14.5775,15.248611111111112,93.95833333333333,12.750000000000002,15.7,379.62
"2020-07-15",165408.266629,22829.84426,129699,878.189324,6149.593615,5716.919555,134.719875,158784.025605,108407.16204,50376.863565,15.543333333333331,15.690277777777778,77.45833333333333,17.05972222222222,15.7,379.62
"2020-07-16",162888.214813,22524.666178,129578.7,1910.323725,6110.49491,2594.891119,169.138881,156000.416261,107515.120923,48485.295338,15.605000000000002,17.962500000000002,43.0625,9.800694444444446,15.7,379.62
"2020-07-17",172645.984386,19759.330806,129505.3,2403.79096,6068.834903,14752.082446,156.645271,152751.5324,105838.679488,46912.852912,16.037083333333328,19.62638888888889,58.923611111111114,18.37222222222222,15.7,379.62
"2020-07-18",172030.356839,17745.493605,129879.6,1714.861626,5839.356466,16694.340286,156.704856,140851.605056,95091.292868,45760.312188,14.3925,19.290972222222226,64.26388888888887,19.487499999999997,15.7,379.62
"2020-07-19",168395.40675,15887.430351,129683.8,1641.840025,5576.115477,15468.139564,138.081333,139791.707078,93564.514541,46227.192537,11.722500000000002,20.467361111111106,58.31250000000001,19.79027777777778,15.7,379.62
"2020-07-20",163155.72628,16120.222379,129232,1189.096128,4812.239534,11641.672843,160.495396,152410.053505,104805.09438,47604.959125,8.832083333333333,18.666666666666664,91.26388888888889,19.204861111111114,15.7,379.62
"2020-07-21",162674.588077,16815.198399,119565.4,1614.831433,6092.135336,18426.949575,160.073334,151992.175734,103066.298573,48925.877161,9.83375,15.69652777777778,61.9861111111111,17.779166666666672,15.7,379.62
"2020-07-22",149917.971549,16651.381372,106531.1,2320.974593,6113.567559,18173.815942,127.132083,153280.424781,103882.443104,49397.981677,7.900416666666666,14.935416666666667,25.819444444444446,24.08680555555556,15.7,379.62
"2020-07-23",146296.617477,15262.640884,102946.3,2282.34053,5840.910166,19847.021971,117.403926,154675.907516,104825.220789,49850.686727,4.990000000000001,14.322222222222221,41.84722222222222,26.161805555555556,15.7,379.62
"2020-07-24",135438.410041,19272.837991,94803.8,1238.778482,6005.348713,13941.354385,176.29047,154414.743011,103393.937287,51020.805724,3.2825,15.045138888888891,54.2986111111111,19.756944444444443,15.7,379.62
"2020-07-25",129185.386635,17965.346268,89346.1,2269.34541,6558.907799,12867.194384,178.492774,142251.263611,93314.7666,48936.497011,5.682083333333334,15.936805555555557,42.20833333333334,18.645138888888894,15.7,379.62
"2020-07-26",133767.894271,15548.216275,89357.5,1398.256368,6222.361538,21066.01774,175.54235,140879.166527,92142.647799,48736.518728,4.807916666666667,17.468055555555555,68.13194444444446,20.802777777777774,15.7,379.62
"2020-07-27",130435.962293,18259.846867,90472,1836.080339,5919.474273,13792.817973,155.742841,156810.230288,109087.300247,47722.930041,2.8991666666666664,18.037499999999998,68.02083333333333,17.73611111111111,15.7,379.62
"2020-07-28",136656.165993,16553.07202,91481.8,551.390018,5614.169384,22340.066135,115.668436,162926.759594,112989.370629,49937.388965,6.1312500000000005,16.335416666666667,82.6736111111111,24.159027777777773,15.7,379.62
"2020-07-29",143897.354243,15494.741331,91534.6,1152.388769,6060.91556,29505.600998,149.107585,165848.649899,114454.760762,51393.889137,3.7895833333333333,15.122916666666667,45.791666666666664,21.277777777777775,15.7,379.62
"2020-07-30",140110.215563,14689.289393,84779.1,1438.442313,4740.12732,34297.661824,165.594713,170516.921079,119419.124711,51097.796368,2.1945833333333327,15.860416666666673,71.76388888888889,25.275694444444444,15.7,379.62
"2020-07-31",142752.438612,20255.289742,101921.7,1935.01418,5681.621088,12793.394575,165.419027,167344.761092,118839.353035,48505.408057,1.6404166666666664,17.369444444444447,43.29861111111111,24.055555555555557,15.7,379.62
"2020-08-01",132866.526081,18092.630089,102814.6,2309.867432,6089.874115,3393.316916,166.237529,153945.251368,107784.521212,46160.730156,11.647083333333335,18.837500000000002,44.47222222222222,14.085416666666665,20.04,378.57
"2020-08-02",133925.944722,21687.78034,91114.4,1086.922841,5213.307455,14670.004396,153.52969,156086.527289,108441.058806,47645.468483,11.175416666666667,19.26736111111111,84.11111111111111,19.949305555555554,20.04,378.57
"2020-08-03",147850.625936,24671.186037,91657.4,1938.839837,4277.127775,25199.434472,106.637815,172380.952661,123881.364992,48499.587669,9.628749999999998,17.25208333333333,41.62499999999999,24.771527777777777,20.04,378.57
"2020-08-04",135914.910713,26545.330427,91681.6,2069.943356,4880.321744,10631.364715,106.350471,172739.247022,123837.671922,48901.5751,27.027916666666666,16.43888888888889,51.11805555555554,12.92986111111111,20.04,378.57
"2020-08-05",148687.850216,24120.923174,93737.2,858.893286,5425.253444,24421.635504,123.944808,180749.207085,129208.235332,51540.971753,30.65375,15.891666666666666,75.0208333333333,22.779166666666672,20.04,378.57
"2020-08-06",141908.156436,28513.896265,93756.8,1419.307564,4638.241151,13483.923214,95.988242,178422.133164,130018.580281,48403.552883,18.215833333333332,19.20347222222222,64.61805555555554,19.784027777777784,20.04,378.57
"2020-08-07",137481.241308,26524.471011,93509.5,1930.34839,4735.956869,10680.248552,100.716486,174481.065571,127547.060368,46934.005203,27.6125,21.732638888888893,28.888888888888886,16.92361111111111,20.04,378.57
"2020-08-08",131407.867392,22590.254491,93305.8,2087.054371,3976.265871,9323.667748,124.824911,158500.539712,113006.061894,45494.477818,29.387916666666666,22.259027777777778,35.06249999999999,19.160416666666666,20.04,378.57
"2020-08-09",127543.671425,20524.707977,93012.2,2097.078593,4402.163231,7395.83191,111.689714,160363.648851,113634.848285,46728.800566,19.222500000000004,19.9875,50.861111111111114,15.527083333333334,20.04,378.57
"2020-08-10",137496.865184,23595.623525,92374,1917.928568,4890.791078,14557.64258,160.879433,183223.179056,135490.402167,47732.776889,19.274583333333332,17.952083333333334,33.48611111111112,15.171527777777778,20.04,378.57
"2020-08-11",129215.817154,24713.747153,91874.8,1919.837028,5050.927056,5513.474284,143.031633,185304.130701,137454.630691,47849.50001,35.18541666666667,16.96736111111111,59.07638888888891,14.35763888888889,20.04,378.57
"2020-08-12",131764.158494,24536.002467,93318.575,2032.087046,4852.193005,6898.938942,126.362034,185626.237231,138017.460497,47608.776734,39.193333333333335,19.049305555555563,52.56249999999999,16.56458333333333,20.04,378.57
"2020-08-13",126740.241787,23162.519439,90536.03,1887.251027,4892.939653,6135.875839,125.625829,184768.408976,137376.186874,47392.222102,36.6175,19.68958333333333,62.14583333333333,12.68125,20.04,378.57
"2020-08-14",117517.161544,22595.423426,83219.19,1948.036717,4570.465348,5103.710389,80.335664,178969.172427,131663.012462,47306.159965,31.637500000000003,21.041666666666668,49.59027777777776,16.644444444444442,20.04,378.57
"2020-08-15",108051.142829,12235.471106,84848.93,2178.155787,4004.836568,4706.428791,77.320577,156755.771077,110532.600434,46223.170643,30.646666666666658,22.395138888888894,27.090277777777775,17.25347222222222,20.04,378.57
"2020-08-16",86625.379858,13441.411752,63644.27855,2175.711147,3650.686903,3632.368156,80.92335,155005.797273,107768.574382,47237.222891,19.49458333333334,21.06597222222222,15.083333333333332,14.190277777777778,20.04,378.57
"2020-08-17",96365.483715,24315.83429,63399.45,1785.362081,3440.883657,3335.379427,88.57426,183538.939305,135810.743836,47728.195469,22.609166666666663,20.275000000000002,74.53472222222223,11.66875,20.04,378.57
"2020-08-18",98374.120155,26528.282952,63063.78,1667.516697,3736.85523,3284.144223,93.541053,182967.865641,135560.324399,47407.541242,47.470000000000006,21.275694444444447,50.59027777777777,14.3125,20.04,378.57
"2020-08-19",95467.005074,28163.759265,58243.28,1455.677241,3240.550997,4267.74838,95.989191,183775.26361,136339.541057,47435.722553,68.71,20.615972222222226,47.701388888888886,17.197222222222223,20.04,378.57
"2020-08-20",96232.118125,24961.616125,61867.39,1245.523767,3451.161605,4607.840557,98.586071,183755.091761,136429.325435,47325.766326,53.925416666666656,19.479166666666668,72.9513888888889,13.70972222222222,20.04,378.57
"2020-08-21",113240.86495,20173.988225,71606.69,821.297816,3250.324767,17291.482453,97.081689,181088.854008,133187.167693,47901.686315,50.05666666666667,20.311805555555555,66.8611111111111,21.11527777777778,20.04,378.57
"2020-08-22",135386.352601,14607.192006,81204.83,1266.688217,2839.532175,35388.150504,79.959699,161072.943982,113220.677048,47852.266934,36.96833333333335,20.825694444444444,52.10416666666666,24.680555555555554,20.04,378.57
"2020-08-23",125572.809259,14207.377445,70409.56,1348.841729,2995.624695,36526.336374,85.069016,159999.808622,110715.659906,49284.148716,15.272916666666667,17.775000000000002,36.39583333333333,28.079861111111114,20.04,378.57
"2020-08-24",101027.698913,18887.716706,57979.26,1557.553266,3589.486583,18830.436963,183.245395,186634.273874,137448.304938,49185.968936,20.52375,15.572916666666668,51.11805555555555,17.83263888888889,20.04,378.57
"2020-08-25",104756.741944,17923.975504,67951.21,1900.683203,3611.230383,13213.240201,156.402653,189144.74424,138342.276738,50802.467502,46.44916666666667,14.375694444444445,26.270833333333343,19.636805555555554,20.04,378.57
"2020-08-26",109623.108509,20185.240857,75517.37,731.859049,3878.774485,9147.032971,162.831147,195846.43362,142834.638294,53011.795326,54.6375,14.181249999999999,71.86111111111111,11.745138888888887,20.04,378.57
"2020-08-27",121473.428738,20722.706784,85940.2,1415.933228,5194.629243,7887.07083,312.888653,195857.433903,143907.507884,51949.926019,41.30125,13.948611111111113,65.83333333333334,16.039583333333336,20.04,378.57
"2020-08-28",129508.043325,23082.422403,91599.39,1141.205612,6060.307194,7509.925016,114.7931,189162.137842,135748.02348,53414.114362,47.44083333333333,13.450694444444444,69.42361111111111,12.59236111111111,20.04,378.57
"2020-08-29",129584.082091,13610.810931,93740.24,340.882326,6246.113973,15547.249732,98.785129,175362.21999,119550.9279,55811.29209,43.4775,13.00625,90.27777777777779,21.42152777777778,20.04,378.57
"2020-08-30",121350.850165,13998.984,93817.78,1001.032664,6320.468847,6170.707633,41.877021,172804.12705,117910.911074,54893.215976,28.561666666666675,13.611805555555556,73.07638888888891,13.6125,20.04,378.57
"2020-08-31",144450.423944,22198.20893,93848.92,1660.07303,6225.724149,20479.569128,37.928707,197916.971039,142197.839552,55719.131487,29.94416666666666,11.743055555555555,60.40972222222222,26.99722222222222,20.04,378.57
"2020-09-01",136282.459124,25237.865556,93870.66,1758.146349,7064.512094,8317.736776,33.538349,198719.705647,144643.539151,54076.166496,51.12583333333334,14.183333333333332,18.472222222222218,17.70833333333333,16.98,359.16
"2020-09-02",135101.651855,24086.960443,93903.61,1070.853942,6579.176371,9410.419864,50.631235,197934.338633,143990.072454,53944.266179,51.375,14.085416666666669,77.88194444444444,19.608333333333334,16.98,359.16
"2020-09-03",132773.328212,26389.322467,93934.06,650.432559,6633.449381,5129.16447,36.899335,192294.52437,139232.711577,53061.812793,47.618750000000006,15.616666666666664,77.70833333333333,14.840277777777779,16.98,359.16
"2020-09-04",150432.679863,20396.180463,94653.99,876.101963,6486.691768,27979.696565,40.019104,187746.785938,135232.105706,52514.680232,43.11625000000001,15.370833333333334,64.94444444444446,22.379166666666666,16.98,359.16
"2020-09-05",148006.594199,14111.762167,91874.766,1269.99132,6573.44779,34143.002984,33.623938,171561.9772,117180.436933,54381.540267,35.285833333333336,14.110416666666664,34.65972222222222,26.4625,16.98,359.16
"2020-09-06",153684.505932,17834.812876,103643.67,1318.582192,7827.178041,23009.911133,50.35169,172198.994795,115706.698446,56492.296349,28.721249999999998,12.472916666666665,43.465277777777786,21.55972222222222,16.98,359.16
"2020-09-07",154997.146422,22869.766447,105969.36,1689.369773,6717.102838,17712.845267,38.702097,195023.311254,139890.458751,55132.852503,29.967499999999998,12.682638888888889,50.6111111111111,16.52847222222222,16.98,359.16
"2020-09-08",171757.480437,12405.63579,106937.27,1184.532869,6502.828783,44639.986808,87.226187,194180.866184,140120.536502,54060.329682,37.56666666666667,14.340972222222222,59.41666666666667,28.647222222222222,16.98,359.16
"2020-09-09",157909.889665,12905.757889,99554.54,507.147537,6859.158369,37954.721792,128.564078,195423.789536,139733.141271,55690.648265,26.183333333333337,12.864583333333334,60.326388888888886,28.244444444444444,16.98,359.16
"2020-09-10",153515.14323,20780.0213,94999.8232,1716.441254,8901.801999,27037.535927,79.51955,199081.142022,141956.411385,57124.730637,29.566666666666663,11.460416666666667,24.35416666666666,28.238888888888887,16.98,359.16
"2020-09-11",149491.01585,17495.620981,95164.58,1048.405546,9627.154654,26114.352159,40.90251,197357.586554,138493.169699,58864.416855,39.65458333333333,12.297916666666666,74.6111111111111,23.05555555555555,16.98,359.16
"2020-09-12",161626.059402,11256.74245,95123.86,215.015115,7458.197065,47533.482502,38.76227,179952.679293,120171.749974,59780.929319,39.880833333333335,12.652083333333332,70.64583333333333,33.40347222222223,16.98,359.16
"2020-09-13",163823.521001,10378.778898,98743.49651,671.471561,8380.841151,45604.355301,44.57758,179826.402247,119312.358843,60514.043404,26.940833333333337,12.846527777777778,44.87500000000001,31.353472222222226,16.98,359.16
"2020-09-14",172055.318653,18180.894968,113452.89,500.74211,6690.956783,33203.447532,26.38726,197089.251296,142439.726451,54649.524845,22.29583333333333,15.413194444444445,63.26388888888888,23.884722222222216,16.98,359.16
"2020-09-15",136407.955913,23150.029693,97248.1891,704.757798,6777.544458,8380.353014,147.08185,195344.706464,141499.320516,53845.385948,42.903333333333336,14.827083333333334,74.55555555555554,14.41875,16.98,359.16
"2020-09-16",168562.272108,19212.866307,104901.65826,722.512003,7857.688636,35799.039642,68.50726,202215.885833,145797.774541,56418.111292,66.28041666666665,13.155555555555555,71.86805555555557,29.680555555555554,16.98,359.16
"2020-09-17",176249.06065,17879.816888,117125.47,1429.440715,9707.426452,30040.459475,66.44712,209419.205927,146315.98164,63103.224287,46.24375,10.30486111111111,59.465277777777786,31.938194444444438,16.98,359.16
"2020-09-18",173226.955991,16626.244193,118670.81,1416.405182,9093.177683,27379.605533,40.7134,201997.615218,140771.677167,61225.938051,40.79958333333333,12.436111111111108,33.895833333333336,23.277083333333334,16.98,359.16
"2020-09-19",145680.944859,10618.808759,117870.1,1175.860987,9065.483733,6916.36369,34.32769,179171.869921,119232.640798,59939.229123,34.31333333333334,10.831944444444444,21.14583333333333,12.854861111111113,16.98,359.16
"2020-09-20",152290.414912,10216.769595,116741.29,435.567829,8695.724342,16161.435576,39.62757,180535.500741,117562.789432,62972.711309,25.464999999999996,10.984722222222222,70.03472222222221,21.822916666666668,16.98,359.16
"2020-09-21",170647.965937,12090.598766,111929.7992,601.884221,8900.813417,37092.694483,32.17585,197838.106653,139304.988346,58533.118307,23.5525,13.95625,82.38194444444443,30.766666666666673,16.98,359.16
"2020-09-22",166075.927258,15407.002781,112060.3273,1114.394373,8403.41912,29056.397344,34.38634,193585.747498,136223.036979,57362.710519,22.446250000000003,13.075694444444444,63.08333333333334,23.297222222222228,16.98,359.16
"2020-09-23",156692.388283,16040.622612,111962.38,1112.139191,7720.720336,19798.221728,58.304416,196596.949991,139871.730824,56725.219167,27.506249999999998,13.728472222222223,29.34722222222223,20.961111111111116,16.98,359.16
"2020-09-24",166968.896377,11036.721255,111980.21,762.583739,7860.906155,35272.69077,55.784458,196615.641229,140572.519548,56043.121681,27.28458333333334,14.823611111111111,58.31944444444444,22.305555555555554,16.98,359.16
"2020-09-25",159914.28162,12569.973189,111963.65,657.47846,8094.605577,26482.382538,146.191856,196352.956027,136970.612147,59382.34388,15.710416666666665,13.006944444444445,80.07638888888886,20.00625,16.98,359.16
"2020-09-26",158667.50577,9553.420351,103186.97,241.6951,6892.250246,38632.094935,161.075138,179370.52516,119652.377477,59718.147683,21.39208333333334,14.747916666666669,98.09027777777779,24.019444444444446,16.98,359.16
"2020-09-27",163999.826659,10658.240332,106482.3876,473.89005,6734.871344,39475.126693,175.31064,178316.438206,119196.149809,59120.288397,5.544999999999999,14.758333333333335,43.93055555555555,24.620833333333337,16.98,359.16
"2020-09-28",158263.991098,22908.043878,112074.96,273.531512,8302.672813,14546.727907,158.054988,204489.522155,146005.102585,58484.41957,9.8425,14.058333333333335,60.75,17.477083333333333,16.98,359.16
"2020-09-29",149298.391526,25899.750446,111756.32,430.871662,8268.132761,2767.586141,175.730516,201636.159947,143242.069939,58394.090008,41.04749999999999,13.49861111111111,96.5625,10.653472222222222,16.98,359.16
"2020-09-30",154292.212319,27572.021253,111834.46,732.814515,8484.639288,5461.325678,206.951585,203878.669003,144510.086305,59368.582698,52.68625,12.749305555555559,72.36805555555557,11.436805555555555,16.98,359.16
"2020-10-01",166238.642742,23272.914989,112076.6748,193.797791,9514.581388,20965.712794,214.96098,206386.882371,144705.342264,61681.540107,43.441250000000004,12.482638888888886,92.5763888888889,22.915972222222226,19.91,353.13
"2020-10-02",174640.451664,16951.513561,112236.33,596.936092,8154.034853,36490.78613,210.851028,197449.497238,137585.490136,59864.007102,30.54,13.435416666666667,31.173611111111118,23.326388888888886,19.91,353.13
"2020-10-03",172764.381173,13406.647406,109755.44,123.141727,7212.61196,42056.755588,209.784492,183048.236505,121335.917453,61712.319052,16.78916666666667,13.415277777777778,69.51388888888889,28.831944444444442,19.91,353.13
"2020-10-04",181897.653841,12185.255908,113639.77,17.93297,6828.006842,49033.846311,192.84181,185511.454585,122606.500123,62904.954462,7.801249999999999,14.207638888888889,99.11805555555556,33.898611111111116,19.91,353.13
"2020-10-05",167020.818877,19105.654675,122223.48,904.46523,8814.258085,15788.489289,184.471598,203332.805254,144522.849734,58809.95552,7.80375,13.669444444444444,55.555555555555564,21.93819444444445,19.91,353.13
"2020-10-06",174296.194964,18959.80542,126152.47,124.66762,9345.579992,19488.341772,225.33016,206562.615988,145190.01942,61372.596568,24.162916666666668,12.370138888888889,99.90277777777777,24.525000000000002,19.91,353.13
"2020-10-07",169730.394456,21404.513561,126141.16,405.345793,8446.961397,13142.997923,189.415782,208603.353343,147726.962565,60876.390778,25.008750000000003,12.090972222222222,73.09027777777779,21.89861111111111,19.91,353.13
"2020-10-08",177716.132657,22743.854748,126052.23,376.906168,9229.539229,19122.012418,191.590094,209583.013718,147534.491573,62048.522145,21.440833333333337,11.356250000000003,74.20138888888889,22.99583333333334,19.91,353.13
"2020-10-09",192403.256025,21482.539503,126370.92,757.800962,9061.864938,34555.312413,174.818209,206393.956816,141125.225923,65268.730893,23.089583333333334,10.602083333333335,62.87500000000001,26.368055555555554,19.91,353.13
"2020-10-10",172259.27742,22542.66793,126459.05,164.447573,10848.119983,12010.889842,234.102092,198011.693161,127133.239144,70878.454017,19.51541666666667,9.220833333333335,89.94444444444444,19.965972222222227,19.91,353.13
"2020-10-11",173638.892251,23711.106718,126416.73,447.738042,11020.852837,11783.908297,258.556357,202063.308055,128548.893912,73514.414143,22.835000000000004,7.671527777777777,42.99305555555556,21.72638888888889,19.91,353.13
"2020-10-12",182977.654314,32699.410174,126856.51,661.550795,12647.810562,9852.393996,259.978787,226176.692894,153915.924895,72260.767999,24.83,6.813194444444445,49.45138888888887,19.89375,19.91,353.13
"2020-10-13",187775.040698,32344.336142,127070.3999,634.746865,14179.113203,13288.325856,258.118732,231287.9181,154782.542742,76505.375358,41.842083333333335,6.102777777777777,31.006944444444432,21.99930555555556,19.91,353.13
"2020-10-14",200819.567733,25338.926314,127112.15,359.144808,11336.895628,36411.753907,260.697076,236342.098614,156202.87511,80139.223504,46.431250000000006,6.905555555555557,65.99305555555557,28.958333333333336,19.91,353.13
"2020-10-15",190868.282441,32721.983796,121928.53,677.377445,12691.227383,22593.866711,255.297106,236003.090944,156943.835253,79059.255691,21.52,7.249999999999999,72,22.959722222222226,19.91,353.13
"2020-10-16",190533.740053,33422.618722,127120.56,405.837732,16051.282149,13258.25943,275.18202,230936.457939,150251.749317,80684.708622,32.96541666666666,6.549305555555557,67.2638888888889,16.839583333333337,19.91,353.13
"2020-10-17",188635.709694,26205.466475,127246.79,654.9493,14307.640415,19985.875354,234.98815,213163.355044,130487.270562,82676.084482,31.764583333333338,6.499305555555555,63.770833333333336,22.480555555555558,19.91,353.13
"2020-10-18",209294.614607,25666.880176,127490.41,748.303707,14243.551725,40868.968687,276.500312,214957.764017,130318.403219,84639.360798,19.400833333333335,4.155555555555556,20.46527777777777,31.67083333333333,19.91,353.13
"2020-10-19",203227.45518,33449.751312,127648.54,698.386893,16922.776329,24186.327228,321.673418,250976.461043,160974.265551,90002.195492,17.966249999999995,3.133333333333333,38.430555555555564,28.593055555555555,19.91,353.13
"2020-10-20",195302.828473,32035.526595,127621.24,47.968435,15797.34726,19505.438969,295.307214,251657.01557,161120.012829,90537.002741,37.7575,3.2972222222222216,99.72222222222223,18.499305555555555,19.91,353.13
"2020-10-21",190408.483511,32386.540078,127787.799,39.637447,14567.712378,15364.31341,262.481198,228794.196772,152090.751102,76703.44567,29.748749999999998,8.480555555555556,96.98611111111111,18.68611111111111,19.91,353.13
"2020-10-22",195382.685422,29158.392525,127586.3315,58.557192,12139.940272,26234.425828,205.038105,220988.201584,149125.27312,71862.928464,26.374166666666667,10.318750000000001,96.81944444444444,23.652083333333334,19.91,353.13
"2020-10-23",196931.952328,35834.45209,127459.6834,252.069943,15579.904821,17588.054955,217.787119,229815.228476,150159.118292,79656.110184,15.1725,4.888194444444444,84.35416666666667,17.460416666666667,19.91,353.13
"2020-10-24",189630.732188,33337.757766,127508.44,176.051347,13431.85027,14909.395763,267.237042,217903.976255,133325.090627,84578.885628,32.93000000000001,4.115972222222221,94.49305555555556,16.52777777777778,19.91,353.13
"2020-10-25",214874.718078,31555.432116,132815.3,20.850421,11266.03268,39006.696622,210.406239,214926.215866,133740.888867,81185.326999,17.325599999999998,8.814583333333333,99.63194444444444,28.920833333333334,19.91,353.13
"2020-10-26",190301.85032,37078.593019,127408.65,68.185706,13079.487269,12439.306162,227.628164,223510.388554,150862.426905,72647.961649,10.232083333333335,10.036111111111113,99.1597222222222,18.394444444444442,19.91,353.13
"2020-10-27",202650.144541,33758.72154,128029.76,108.825425,12819.388533,27736.791245,196.657798,227422.772837,152529.427115,74893.345722,20.36916666666667,9.02013888888889,84.93055555555554,23.140277777777776,19.91,353.13
"2020-10-28",220018.377794,30909.23392,137996.24,166.954137,11042.43937,39750.809121,152.701246,232423.564503,155007.227275,77416.337228,13.1775,7.885416666666664,50.69444444444445,29.703472222222224,19.91,353.13
"2020-10-29",201605.358683,35280.99995,138888.91,238.475632,10868.249698,16174.363793,154.35961,233593.628605,154689.05006,78904.578545,9.86875,7.0152777777777775,42.71527777777777,19.235416666666662,19.91,353.13
"2020-10-30",194109.393418,38183.724734,138896.76,65.597079,12319.105121,4447.70321,196.503274,238443.746222,153254.636656,85189.109566,11.183333333333337,5.3375,92.54861111111113,8.36875,19.91,353.13
"2020-10-31",203169.409436,37343.921865,138694.35,175.188347,10735.499571,16089.715589,130.734064,210600.466597,130043.886187,80556.58041,16.34458333333333,7.136111111111112,97.36805555555556,19.713194444444447,19.91,353.13
"2020-11-01",217028.523036,33758.838057,129893.29,54.012711,10182.819105,43024.835591,114.727572,205323.661789,128717.186544,76606.475245,9.799166666666668,9.395138888888887,99.20138888888887,34.922916666666666,22.43,366.4
"2020-11-02",220141.216034,32375.440332,122691.27,23.966369,7696.550352,57284.785101,69.20388,223740.812565,152664.851862,71075.960703,5.550416666666667,12.56111111111111,89.89583333333331,44.71944444444445,22.43,366.4
"2020-11-03",216159.639156,33110.220047,130448.28,266.843457,9596.266719,42586.819641,151.209292,228815.354129,154416.068287,74399.285842,3.7824999999999998,9.102777777777776,28.875,31.68958333333332,22.43,366.4
"2020-11-04",201376.10081,35947.073819,121501.03,236.84035,9093.4826,34412.116438,185.557603,243106.434883,161155.581316,81950.853567,9.93,5.9736111111111105,31.777777777777782,25.65486111111111,22.43,366.4
"2020-11-05",205063.456732,27739.746425,112644.76,199.09508,9580.494159,54710.230175,189.130893,237415.08833,156997.140431,80417.947899,6.6466666666666665,7.438888888888888,38.98611111111111,32.26736111111112,22.43,366.4
"2020-11-06",200276.645561,35485.845422,119446.36,425.84613,12548.151746,32134.883116,235.559147,221098.246293,146439.685943,74658.56035,2.7575000000000003,9.218749999999998,42.47222222222222,26.929861111111116,22.43,366.4
"2020-11-07",183869.982612,32090.066103,109971.11,46.963844,8502.25444,33118.71432,140.873905,211781.077061,133596.614209,78184.462852,22.494999999999997,8.377777777777776,63.47222222222223,26.322916666666668,22.43,366.4
"2020-11-08",174625.582728,37594.838144,120690.88,152.030586,10274.245948,5770.93965,142.6484,214639.136916,134247.185406,80391.95151,4.242083333333333,6.4006944444444445,82.5625,14.188194444444445,22.43,366.4
"2020-11-09",179819.971957,42585.878412,117552.46,61.31044,16554.879702,2848.009072,217.434331,240807.101226,158833.717983,81973.383243,23.728333333333328,5.8486111111111105,85.31249999999997,14.30763888888889,22.43,366.4
"2020-11-10",182278.815249,44619.624395,111838.15,21.328386,19527.180449,6023.725497,248.806522,248291.662967,162296.037783,85995.625184,46.90666666666667,4.4416666666666655,93.54861111111111,14.435416666666667,22.43,366.4
"2020-11-11",187560.07059,44749.806822,115627.08,7.899193,18413.774572,8454.835093,306.67491,244856.260555,160404.642649,84451.617906,61.56958333333333,5.729166666666667,96.99305555555554,13.858333333333334,22.43,366.4
"2020-11-12",193928.545654,43595.399729,124127.17,7.158109,18232.739701,7541.883941,424.194174,244208.926499,158027.540057,86181.386442,46.90291666666668,5.600694444444445,93.66666666666666,13.17361111111111,22.43,366.4
"2020-11-13",193285.107517,43085.049855,123775.69,17.783795,16900.168564,9255.337759,251.077544,236618.904454,151570.176122,85048.728332,46.5975,6.718055555555556,87.93055555555557,20.822222222222216,22.43,366.4
"2020-11-14",185218.787413,36926.457545,120627.52,80.813556,10299.421055,17195.406129,89.169128,216135.933516,132684.252864,83451.680652,35.71,6.5152777777777775,94.92361111111111,19.384722222222226,22.43,366.4
"2020-11-15",182195.801452,31512.086762,110557.5,17.415872,9427.431094,30594.242986,87.124738,213521.05174,131735.06177,81785.98997,9.367916666666666,7.384722222222221,99.2013888888889,24.71875,22.43,366.4
